# step, loss_train, loss_test, metrics_test
4.300000000000000000e+04 2.773390896618366241e-02 2.007943019270896912e-02 8.885996416211128235e-03 2.778347698040306568e-04 4.435322480276226997e-04 3.355013206601142883e-03 8.324160007759928703e-04 4.728583371615968645e-05 4.808604344725608826e-02 6.677468307316303253e-03 4.392111673951148987e-02 2.334833517670631409e-02 8.405803702771663666e-03 5.549152265302836895e-04 1.191532472148537636e-03 1.432486623525619507e-02 1.156837097369134426e-03 5.028535451856441796e-05 5.718035250902175903e-02 6.946501322090625763e-03
4.400000000000000000e+04 1.186439394950866699e-02 1.002937369048595428e-02 5.189192481338977814e-03 1.153902485384605825e-04 2.553619269747287035e-04 1.432293560355901718e-03 4.087950801476836205e-04 3.612159707699902356e-05 1.907180808484554291e-02 2.613800112158060074e-03 1.486863940954208374e-01 5.494305863976478577e-02 5.999657325446605682e-03 3.536251024343073368e-04 1.163548091426491737e-03 1.771549880504608154e-02 6.604652735404670238e-04 4.717463161796331406e-05 3.555539250373840332e-02 2.830239478498697281e-03
4.500000000000000000e+04 6.761418282985687256e-02 3.507434204220771790e-02 7.938327267765998840e-03 1.433027791790664196e-03 3.507770365104079247e-03 7.506271358579397202e-03 1.380579313263297081e-03 3.106282747467048466e-05 9.811566025018692017e-02 1.054164394736289978e-02 8.154165744781494141e-02 5.544637143611907959e-02 7.269927300512790680e-03 1.646881923079490662e-03 5.565083585679531097e-03 1.146312709897756577e-02 1.389533514156937599e-03 4.657929457607679069e-05 1.058539599180221558e-01 1.158593688160181046e-02
4.600000000000000000e+04 3.421283140778541565e-02 2.176280133426189423e-02 9.988920763134956360e-03 3.812009235844016075e-04 7.146614370867609978e-04 4.438895732164382935e-03 1.171818934381008148e-03 4.278232518117874861e-05 4.958157986402511597e-02 5.638545844703912735e-03 4.599785059690475464e-02 2.330620028078556061e-02 9.649574756622314453e-03 8.620563894510269165e-04 1.551404013298451900e-03 2.035264298319816589e-02 1.413855585269629955e-03 4.739591895486228168e-05 5.998389422893524170e-02 5.849319975823163986e-03
4.700000000000000000e+04 1.481705158948898315e-02 1.268418971449136734e-02 6.575834006071090698e-03 1.717775303404778242e-04 3.694506885949522257e-04 1.974031794816255569e-03 6.698030629195272923e-04 3.375056985532864928e-05 2.118930034339427948e-02 3.242898033931851387e-03 1.004742905497550964e-01 4.492063820362091064e-02 7.811465300619602203e-03 6.224837852641940117e-04 1.185465720482170582e-03 3.116199001669883728e-02 1.062645111232995987e-03 3.930504317395389080e-05 3.697461634874343872e-02 3.474646946415305138e-03
4.800000000000000000e+04 1.637683995068073273e-02 1.333429850637912750e-02 6.375715136528015137e-03 2.072906936518847942e-04 3.818968543782830238e-04 2.716267481446266174e-03 6.427161861211061478e-04 3.670355727081187069e-05 2.700803987681865692e-02 3.108888631686568260e-03 1.020285338163375854e-01 4.457430914044380188e-02 7.088333833962678909e-03 5.042408592998981476e-04 1.331042847596108913e-03 3.141311556100845337e-02 9.275802876800298691e-04 3.991045741713605821e-05 4.117855429649353027e-02 3.317730966955423355e-03
4.900000000000000000e+04 4.989775363355875015e-03 5.377033725380897522e-03 3.484003245830535889e-03 6.091925024520605803e-05 1.467905385652557015e-04 8.643850451335310936e-04 2.452466578688472509e-04 1.946854536072351038e-05 4.894274752587080002e-03 8.939747931435704231e-04 1.456197500228881836e-01 7.802502065896987915e-02 7.354288361966609955e-03 3.473196120467036963e-04 1.239014789462089539e-03 9.858372807502746582e-02 5.354325985535979271e-04 2.837630927388090640e-05 2.409115806221961975e-02 1.033251290209591389e-03
5.000000000000000000e+04 2.052120864391326904e-02 1.531073916703462601e-02 7.403911557048559189e-03 1.940072397701442242e-04 5.044272402301430702e-04 2.726687584072351456e-03 9.532619733363389969e-04 4.093027382623404264e-05 3.239591047167778015e-02 5.001099314540624619e-03 4.787865281105041504e-02 2.588947117328643799e-02 7.551701739430427551e-03 5.753135774284601212e-04 1.327212434262037277e-03 4.687262699007987976e-02 1.491800532676279545e-03 4.742662349599413574e-05 4.430982843041419983e-02 5.343699827790260315e-03
5.000000000000000000e+04 3.504890576004981995e-02 2.301078289747238159e-02 9.365538135170936584e-03 1.940072397701442242e-04 5.044272402301430702e-04 2.726687584072351456e-03 9.532619733363389969e-04 4.093027382623404264e-05 3.239591047167778015e-02 5.001099314540624619e-03 4.787865281105041504e-02 2.588947117328643799e-02 7.551701739430427551e-03 5.753135774284601212e-04 1.327212434262037277e-03 4.687262699007987976e-02 1.491800532676279545e-03 4.742662349599413574e-05 4.430982843041419983e-02 5.343699827790260315e-03
5.100000000000000000e+04 9.356710128486156464e-03 8.288398385047912598e-03 4.753335844725370407e-03 1.243888400495052338e-04 3.080861060880124569e-04 1.419018488377332687e-03 7.016062154434621334e-04 7.401660695904865861e-05 1.072971895337104797e-02 2.635764423757791519e-03 7.687303423881530762e-02 4.648650065064430237e-02 6.464359350502490997e-03 3.407888580113649368e-04 1.443757908418774605e-03 1.180073693394660950e-01 1.595930429175496101e-03 9.880604920908808708e-05 2.822187915444374084e-02 3.007658524438738823e-03
